geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
HND-000001,2009,10100002,,,,286,271,557
HND-000001,2010,10100002,3,16,19,286,271,557
HND-000001,2011,10100002,,,,244,260,504
HND-000002,2009,10100004,,,,145,141,286
HND-000002,2010,10100004,0,13,13,142,135,277
HND-000002,2011,10100004,,,,124,102,226
HND-000003,2009,10100005,,,,212,176,388
HND-000003,2010,10100005,4,26,30,217,169,386
HND-000003,2011,10100005,,,,201,169,370
HND-000004,2009,10100006,,,,130,120,250
HND-000004,2010,10100006,4,7,11,130,120,250
HND-000004,2011,10100006,,,,108,94,202
HND-000005,2009,10100007,,,,185,183,368
HND-000005,2010,10100007,1,13,14,185,183,368
HND-000005,2011,10100007,,,,186,181,367
HND-000006,2009,10100008,,,,280,272,552
HND-000006,2010,10100008,2,17,19,280,272,552
HND-000006,2011,10100008,,,,226,230,456
HND-000007,2009,10100009,,,,115,124,239
HND-000007,2010,10100009,3,9,12,110,123,233
HND-000007,2011,10100009,,,,113,97,210
HND-000008,2009,10100010,,,,400,365,765
HND-000008,2010,10100010,3,22,25,386,351,737
HND-000008,2011,10100010,,,,406,339,745
HND-000009,2009,10100011,,,,361,272,633
HND-000009,2010,10100011,7,17,24,344,253,597
HND-000009,2011,10100011,,,,262,201,463
HND-000010,2009,10100014,,,,125,119,244
HND-000010,2010,10100014,2,26,28,124,118,242
HND-000010,2011,10100014,,,,138,128,266
HND-000011,2009,10100016,,,,415,427,842
HND-000011,2010,10100016,5,30,35,510,683,1193
HND-000011,2011,10100016,,,,432,449,881
HND-000012,2009,10100017,,,,104,103,207
HND-000012,2010,10100017,0,8,8,419,426,845
HND-000012,2011,10100017,,,,101,97,198
HND-000013,2009,10100018,,,,32,22,54
HND-000013,2010,10100018,2,0,2,105,100,205
HND-000013,2011,10100018,,,,33,23,56
HND-000014,2009,10100019,,,,42,34,76
HND-000014,2010,10100019,0,3,3,35,25,60
HND-000014,2011,10100019,,,,41,32,73
HND-000015,2009,10100020,,,,55,31,86
HND-000015,2010,10100020,0,2,2,42,34,76
HND-000015,2011,10100020,,,,61,29,90
HND-000016,2009,10100021,,,,100,77,177
HND-000016,2010,10100021,1,5,6,55,32,87
HND-000016,2011,10100021,,,,76,64,140
HND-000017,2009,10100022,,,,92,67,159
HND-000017,2010,10100022,2,5,7,96,75,171
HND-000017,2011,10100022,,,,76,59,135
HND-000018,2009,10100023,,,,12,6,18
HND-000018,2010,10100023,0,1,1,86,63,149
HND-000018,2011,10100023,,,,14,4,18
HND-000019,2009,10100024,,,,45,21,66
HND-000019,2010,10100024,0,2,2,9,7,16
HND-000019,2011,10100024,,,,38,26,64
HND-000020,2009,10100025,,,,289,292,581
HND-000020,2010,10100025,4,18,22,42,20,62
HND-000020,2011,10100025,,,,266,268,534
HND-000021,2009,10100026,,,,106,77,183
HND-000021,2010,10100026,3,5,8,289,292,581
HND-000021,2011,10100026,,,,99,91,190
HND-000022,2009,10100027,,,,12,12,24
HND-000022,2010,10100027,1,0,1,107,78,185
HND-000022,2011,10100027,,,,7,8,15
HND-000023,2009,10100028,,,,208,169,377
HND-000023,2010,10100028,3,11,14,11,11,22
HND-000023,2011,10100028,,,,200,176,376
HND-000024,2009,10100029,,,,88,63,151
HND-000024,2010,10100029,2,5,7,215,172,387
HND-000024,2011,10100029,,,,84,49,133
HND-000025,2009,10100030,,,,65,65,130
HND-000025,2010,10100030,1,2,3,85,62,147
HND-000025,2011,10100030,,,,75,67,142
HND-000026,2009,10100031,,,,327,318,645
HND-000026,2010,10100031,6,19,25,65,65,130
HND-000026,2011,10100031,,,,293,267,560
HND-000027,2009,10100032,,,,412,424,836
HND-000027,2010,10100032,6,22,28,323,308,631
HND-000027,2011,10100032,,,,414,411,825
HND-000028,2009,10100033,,,,445,456,901
HND-000028,2010,10100033,8,23,31,405,426,831
HND-000028,2011,10100033,,,,400,432,832
HND-000029,2009,10100034,,,,276,281,557
HND-000029,2010,10100034,6,16,22,411,453,864
HND-000029,2011,10100034,,,,277,294,571
HND-000030,2009,10100035,,,,250,281,531
HND-000030,2010,10100035,2,14,16,277,278,555
HND-000030,2011,10100035,,,,252,269,521
HND-000031,2009,10100036,,,,62,50,112
HND-000031,2010,10100036,0,3,3,250,281,531
HND-000031,2011,10100036,,,,60,52,112
HND-000032,2009,10100037,,,,28,39,67
HND-000032,2010,10100037,0,2,2,60,51,111
HND-000032,2011,10100037,,,,34,27,61
HND-000033,2009,10100038,,,,41,37,78
HND-000033,2010,10100038,2,1,3,26,34,60
HND-000033,2011,10100038,,,,42,31,73
HND-000034,2009,10100039,,,,38,29,67
HND-000034,2010,10100039,1,1,2,41,37,78
HND-000034,2011,10100039,,,,34,31,65
HND-000035,2009,10100040,,,,55,75,130
HND-000035,2010,10100040,2,2,4,37,30,67
HND-000035,2011,10100040,,,,56,62,118
HND-000036,2009,10100041,,,,71,69,140
HND-000036,2010,10100041,0,4,4,56,76,132
HND-000036,2011,10100041,,,,70,64,134
HND-000037,2009,10100042,,,,194,232,426
HND-000037,2010,10100042,8,26,34,69,69,138
HND-000037,2011,10100042,,,,176,191,367
HND-000038,2009,10100043,,,,65,61,126
HND-000038,2010,10100043,0,3,3,181,208,389
HND-000038,2011,10100043,,,,68,62,130
HND-000039,2009,10100045,,,,406,454,860
HND-000039,2010,10100045,0,1,1,360,389,749
HND-000039,2011,10100045,,,,405,421,826
HND-000040,2009,10100046,,,,276,293,569
HND-000040,2010,10100046,3,20,23,395,437,832
HND-000040,2011,10100046,,,,249,292,541
HND-000041,2009,10100047,,,,148,136,284
HND-000041,2010,10100047,5,7,12,276,293,569
HND-000041,2011,10100047,,,,117,127,244
HND-000042,2009,10100048,,,,83,67,150
HND-000042,2010,10100048,2,2,4,135,129,264
HND-000042,2011,10100048,,,,89,57,146
HND-000043,2009,10100049,,,,99,87,186
HND-000043,2010,10100049,1,5,6,88,70,158
HND-000043,2011,10100049,,,,81,91,172
HND-000044,2009,10100050,,,,143,152,295
HND-000044,2010,10100050,6,18,24,99,87,186
HND-000044,2011,10100050,,,,156,176,332
HND-000045,2009,10100051,,,,14,13,27
HND-000045,2010,10100051,0,1,1,135,139,274
HND-000045,2011,10100051,,,,6,9,15
HND-000046,2009,10100052,,,,206,203,409
HND-000046,2010,10100052,0,7,7,14,13,27
HND-000046,2011,10100052,,,,224,236,460
HND-000047,2009,10100053,,,,766,901,1667
HND-000047,2010,10100053,19,83,102,194,199,393
HND-000047,2011,10100053,,,,716,815,1531
HND-000048,2009,10100054,,,,26,27,53
HND-000048,2010,10100054,1,1,2,751,892,1643
HND-000048,2011,10100054,,,,24,27,51
HND-000049,2009,10100056,,,,99,94,193
HND-000049,2010,10100056,1,7,8,159,165,324
HND-000049,2011,10100056,,,,103,78,181
HND-000050,2009,10100057,,,,8,13,21
HND-000050,2010,10100057,1,0,1,90,92,182
HND-000050,2011,10100057,,,,11,10,21
HND-000051,2009,10100058,,,,14,6,20
HND-000051,2010,10100058,0,2,2,8,13,21
HND-000051,2011,10100058,,,,25,24,49
HND-000052,2009,10100060,,,,54,45,99
HND-000052,2010,10100060,0,3,3,12,6,18
HND-000052,2011,10100060,,,,56,45,101
HND-000053,2009,10100061,,,,18,17,35
HND-000053,2010,10100061,0,1,1,57,47,104
HND-000053,2011,10100061,,,,14,13,27
HND-000054,2009,10100062,,,,12,5,17
HND-000054,2010,10100062,0,1,1,18,17,35
HND-000054,2011,10100062,,,,5,5,10
HND-000055,2009,10100063,,,,79,72,151
HND-000055,2010,10100063,1,3,4,13,5,18
HND-000055,2011,10100063,,,,67,73,140
HND-000056,2009,10100067,,,,50,49,99
HND-000056,2010,10100067,1,2,3,310,326,636
HND-000056,2011,10100067,,,,46,51,97
HND-000057,2009,10100068,,,,189,180,369
HND-000057,2010,10100068,3,7,10,50,49,99
HND-000057,2011,10100068,,,,164,188,352
HND-000059,2009,10100071,,,,469,478,947
HND-000059,2010,10100071,4,25,29,4,12,16
HND-000059,2011,10100071,,,,459,483,942
HND-000060,2009,10100072,,,,206,231,437
HND-000060,2010,10100072,4,28,32,472,479,951
HND-000060,2011,10100072,,,,189,223,412
HND-000061,2009,10100075,,,,48,41,89
HND-000061,2010,10100075,0,3,3,201,227,428
HND-000061,2011,10100075,,,,40,30,70
HND-000062,2009,10100076,,,,156,157,313
HND-000062,2010,10100076,1,9,10,60,45,105
HND-000062,2011,10100076,,,,122,146,268
HND-000063,2009,10100078,,,,439,454,893
HND-000063,2010,10100078,1,24,25,154,158,312
HND-000063,2011,10100078,,,,439,432,871
HND-000064,2009,10100079,,,,200,194,394
HND-000064,2010,10100079,1,13,14,5,9,14
HND-000064,2011,10100079,,,,183,173,356
HND-000065,2009,10100087,,,,50,49,99
HND-000065,2011,10100087,,,,46,28,74
HND-000066,2009,10100088,,,,48,42,90
HND-000066,2011,10100088,,,,51,40,91
HND-000067,2009,10100089,,,,31,33,64
HND-000067,2011,10100089,,,,31,24,55
HND-000068,2009,10100090,,,,31,31,62
HND-000068,2011,10100090,,,,42,34,76
HND-000069,2009,10100091,,,,34,36,70
HND-000069,2011,10100091,,,,41,30,71
HND-000070,2009,10100092,,,,27,22,49
HND-000070,2011,10100092,,,,17,30,47
HND-000071,2009,10100093,,,,21,13,34
HND-000071,2011,10100093,,,,25,22,47
HND-000072,2009,10100094,,,,49,25,74
HND-000072,2011,10100094,,,,43,32,75
HND-000073,2009,10100096,,,,26,25,51
HND-000073,2011,10100096,,,,34,22,56
HND-000074,2009,10100097,,,,93,96,189
HND-000074,2011,10100097,,,,101,89,190
HND-000075,2009,10100098,,,,37,44,81
HND-000075,2011,10100098,,,,35,37,72
HND-000076,2009,10100100,,,,17,25,42
HND-000076,2011,10100100,,,,8,17,25
HND-000077,2009,10100101,,,,36,45,81
HND-000077,2011,10100101,,,,39,32,71
HND-000078,2009,10100102,,,,48,45,93
HND-000078,2011,10100102,,,,61,45,106
HND-000079,2009,10100103,,,,13,12,25
HND-000079,2011,10100103,,,,14,11,25
HND-000080,2009,10100105,,,,55,72,127
HND-000080,2011,10100105,,,,49,57,106
HND-000081,2009,10100106,,,,11,14,25
HND-000081,2011,10100106,,,,16,13,29
HND-000082,2009,10100113,,,,9,24,33
HND-000082,2011,10100113,,,,14,21,35
HND-000083,2009,10100114,,,,19,14,33
HND-000083,2011,10100114,,,,20,16,36
HND-000084,2009,10100115,,,,31,39,70
HND-000084,2011,10100115,,,,39,40,79
HND-000085,2009,10100117,,,,12,8,20
HND-000085,2011,10100117,,,,8,10,18
HND-000086,,10100118,,,,,,
HND-000087,2009,10100128,,,,12,8,20
HND-000087,2011,10100128,,,,11,10,21
HND-000088,2009,10100130,,,,11,12,23
HND-000088,2011,10100130,,,,3,7,10
HND-000089,2009,10100132,,,,1455,381,1836
HND-000089,2011,10100132,,,,1546,412,1958
HND-000090,2009,10100134,,,,40,29,69
HND-000090,2011,10100134,,,,30,30,60
HND-000091,2009,10100141,,,,54,87,141
HND-000091,2010,10100141,0,5,5,31,33,64
HND-000091,2011,10100141,,,,62,129,191
HND-000092,2009,10100145,,,,154,220,374
HND-000092,2011,10100145,,,,136,195,331
HND-000093,2009,10100149,,,,13,17,30
HND-000093,2011,10100149,,,,16,14,30
HND-000094,2009,10100150,,,,27,24,51
HND-000095,2009,10100151,,,,0,0,0
HND-000095,2011,10100151,,,,11,11,22
HND-000096,2009,10100153,,,,12,20,32
HND-000096,2011,10100153,,,,17,19,36
HND-000097,2009,10100154,,,,9,16,25
HND-000097,2010,10100154,1,0,1,34,37,71
HND-000097,2011,10100154,,,,9,13,22
HND-000098,2009,10100157,,,,91,90,181
HND-000098,2010,10100157,1,6,7,23,19,42
HND-000098,2011,10100157,,,,91,97,188
HND-000099,2009,10100160,,,,16,5,21
HND-000099,2010,10100160,1,0,1,49,25,74
HND-000099,2011,10100160,,,,13,7,20
HND-000100,2009,10100164,,,,17,23,40
HND-000100,2011,10100164,,,,24,13,37
HND-000101,2009,10100169,,,,26,16,42
HND-000101,2011,10100169,,,,15,19,34
HND-000102,2009,10100170,,,,156,117,273
HND-000102,2010,10100170,1,7,8,25,26,51
HND-000102,2011,10100170,,,,125,81,206
HND-000103,2009,10100173,,,,71,72,143
HND-000103,2010,10100173,0,4,4,93,96,189
HND-000103,2011,10100173,,,,64,67,131
HND-000104,2009,10100176,,,,11,17,28
HND-000104,2011,10100176,,,,16,15,31
HND-000105,2009,10100177,,,,9,12,21
HND-000105,2011,10100177,,,,7,7,14
HND-000106,2009,10100180,,,,16,9,25
HND-000106,2011,10100180,,,,9,11,20
HND-000107,2009,10100181,,,,156,146,302
HND-000107,2010,10100181,1,8,9,37,44,81
HND-000107,2011,10100181,,,,166,159,325
HND-000108,2009,10100186,,,,34,22,56
HND-000108,2011,10100186,,,,36,39,75
HND-000109,2009,10100187,,,,11,14,25
HND-000109,2011,10100187,,,,14,18,32
HND-000110,2009,10100188,,,,35,39,74
HND-000110,2010,10100188,1,1,2,37,44,81
HND-000110,2011,10100188,,,,32,29,61
HND-000111,2009,10100191,,,,114,111,225
HND-000111,2010,10100191,1,6,7,56,46,102
HND-000111,2011,10100191,,,,105,114,219
HND-000112,2009,10100192,,,,119,110,229
HND-000112,2010,10100192,4,4,8,13,12,25
HND-000112,2011,10100192,,,,99,100,199
HND-000113,2009,10100196,,,,14,14,28
HND-000113,2011,10100196,,,,19,15,34
HND-000114,2009,10100197,,,,12,13,25
HND-000114,2011,10100197,,,,12,16,28
HND-000115,2009,10100203,,,,7,17,24
HND-000115,2010,10100203,1,0,1,51,73,124
HND-000115,2011,10100203,,,,7,10,17
HND-000116,2009,10100206,,,,13,28,41
HND-000116,2011,10100206,,,,22,30,52
HND-000117,2009,10100208,,,,143,192,335
HND-000117,2011,10100208,,,,118,176,294
HND-000118,2009,10100209,,,,78,75,153
HND-000118,2011,10100209,,,,96,85,181
HND-000119,2009,10100219,,,,9,10,19
HND-000119,2011,10100219,,,,15,10,25
HND-000120,2009,10100220,,,,0,0,0
HND-000120,2011,10100220,,,,11,12,23
HND-000121,2009,10100221,,,,12,8,20
HND-000121,2011,10100221,,,,7,16,23
HND-000122,2009,10100225,,,,16,13,29
HND-000122,2011,10100225,,,,35,26,61
HND-000123,2009,10100226,,,,18,24,42
HND-000123,2011,10100226,,,,41,26,67
HND-000124,2009,10100227,,,,15,9,24
HND-000124,2011,10100227,,,,17,17,34
HND-000126,2009,10100231,,,,90,93,183
HND-000126,2010,10100231,1,5,6,37,38,75
HND-000126,2011,10100231,,,,95,93,188
HND-000127,2009,10100237,,,,11,18,29
HND-000127,2011,10100237,,,,11,10,21
HND-000128,2009,10100239,,,,8,6,14
HND-000128,2011,10100239,,,,11,7,18
HND-000129,2009,10100242,,,,11,10,21
HND-000129,2011,10100242,,,,15,20,35
HND-000131,2009,10100246,,,,16,12,28
HND-000131,2010,10100246,0,1,1,10,15,25
HND-000131,2011,10100246,,,,16,12,28
HND-000132,2009,10100247,,,,19,22,41
HND-000132,2011,10100247,,,,21,19,40
HND-000133,2009,10100258,,,,7,8,15
HND-000133,2011,10100258,,,,7,4,11
HND-000134,2009,10100259,,,,28,22,50
HND-000134,2011,10100259,,,,25,16,41
HND-000135,2009,10100260,,,,14,14,28
HND-000135,2011,10100260,,,,7,5,12
HND-000136,2009,10100269,,,,103,114,217
HND-000136,2010,10100269,2,3,5,31,39,70
HND-000136,2011,10100269,,,,129,112,241
HND-000137,2009,10100285,,,,24,9,33
HND-000137,2010,10100285,0,1,1,153,138,291
HND-000137,2011,10100285,,,,15,10,25
HND-000138,2009,10100287,,,,14,13,27
HND-000138,2010,10100287,1,0,1,12,8,20
HND-000138,2011,10100287,,,,18,16,34
HND-000139,2009,10100288,,,,10,12,22
HND-000139,2010,10100288,1,0,1,9,12,21
HND-000139,2011,10100288,,,,9,11,20
HND-000140,2009,10100289,,,,309,331,640
HND-000140,2011,10100289,,,,361,470,831
HND-000141,2009,10100303,,,,0,17,17
HND-000141,2011,10100303,,,,15,19,34
HND-000142,2009,10100304,,,,7,5,12
HND-000142,2011,10100304,,,,10,9,19
HND-000143,2009,10100315,,,,0,0,0
HND-000143,2011,10100315,,,,10,8,18
HND-000144,2009,10100320,,,,8,5,13
HND-000144,2011,10100320,,,,14,8,22
HND-000145,2009,10100323,,,,19,7,26
HND-000145,2011,10100323,,,,16,21,37
HND-000146,,10100330,,,,,,
HND-000147,2009,10100333,,,,0,0,0
HND-000147,2011,10100333,,,,6,6,12
HND-000148,2009,10100338,,,,17,16,33
HND-000148,2011,10100338,,,,12,15,27
HND-000149,2009,10100340,,,,0,0,0
HND-000149,2011,10100340,,,,14,37,51
HND-000150,2009,10100349,,,,14,16,30
HND-000150,2011,10100349,,,,16,12,28
HND-000151,2009,10100353,,,,0,0,0
HND-000151,2011,10100353,,,,6,4,10
HND-000152,,10100358,,,,,,
HND-000153,,10100360,,,,,,
HND-000154,,10100368,,,,,,
HND-000155,,10100371,,,,,,
HND-000156,2009,10200001,,,,52,49,101
HND-000156,2010,10200001,1,1,2,94,267,361
HND-000156,2011,10200001,,,,57,47,104
HND-000157,2009,10200002,,,,285,250,535
HND-000157,2010,10200002,5,11,16,35,62,97
HND-000157,2011,10200002,,,,271,246,517
HND-000158,2009,10200003,,,,23,32,55
HND-000158,2010,10200003,0,2,2,103,148,251
HND-000158,2011,10200003,,,,37,34,71
HND-000159,2009,10200005,,,,51,45,96
HND-000159,2010,10200005,0,6,6,154,220,374
HND-000159,2011,10200005,,,,53,46,99
HND-000160,2009,10200006,,,,38,40,78
HND-000160,2010,10200006,1,2,3,66,75,141
HND-000160,2011,10200006,,,,35,42,77
HND-000161,2009,10200007,,,,275,256,531
HND-000161,2010,10200007,4,15,19,10,6,16
HND-000161,2011,10200007,,,,271,242,513
HND-000162,2009,10200008,,,,78,66,144
HND-000162,2010,10200008,1,3,4,232,272,504
HND-000162,2011,10200008,,,,77,66,143
HND-000163,2009,10200010,,,,41,42,83
HND-000163,2010,10200010,2,1,3,13,17,30
HND-000163,2011,10200010,,,,41,38,79
HND-000164,2009,10200011,,,,119,97,216
HND-000164,2010,10200011,1,8,9,27,24,51
HND-000164,2011,10200011,,,,112,85,197
HND-000165,2009,10200012,,,,9,10,19
HND-000165,2010,10200012,0,1,1,29,30,59
HND-000165,2011,10200012,,,,17,9,26
HND-000166,2009,10200013,,,,38,47,85
HND-000166,2010,10200013,0,3,3,12,20,32
HND-000166,2011,10200013,,,,39,44,83
HND-000167,2009,10200014,,,,148,165,313
HND-000167,2010,10200014,3,10,13,7,18,25
HND-000167,2011,10200014,,,,154,166,320
HND-000168,2009,10200015,,,,33,23,56
HND-000168,2011,10200015,,,,30,21,51
HND-000169,2009,10200016,,,,33,26,59
HND-000169,2011,10200016,,,,26,23,49
HND-000170,2009,10200017,,,,10,13,23
HND-000170,2011,10200017,,,,9,13,22
HND-000171,2009,10200018,,,,244,230,474
HND-000171,2010,10200018,4,16,20,14,17,31
HND-000171,2011,10200018,,,,240,215,455
HND-000172,2009,10200019,,,,5,5,10
HND-000172,2011,10200019,,,,5,4,9
HND-000173,2009,10200020,,,,10,9,19
HND-000173,2011,10200020,,,,8,6,14
HND-000174,2009,10200023,,,,13,11,24
HND-000174,2011,10200023,,,,7,9,16
HND-000175,2009,10200024,,,,8,7,15
HND-000175,2011,10200024,,,,6,4,10
HND-000176,2009,10200025,,,,13,16,29
HND-000176,2011,10200025,,,,17,19,36
HND-000177,2009,10200026,,,,259,278,537
HND-000177,2011,10200026,,,,280,281,561
HND-000178,2009,10200027,,,,135,177,312
HND-000178,2011,10200027,,,,139,170,309
HND-000179,2009,10200028,,,,201,246,447
HND-000179,2011,10200028,,,,274,369,643
HND-000180,2009,10200031,,,,17,19,36
HND-000180,2010,10200031,1,0,1,90,94,184
HND-000180,2011,10200031,,,,10,20,30
HND-000181,2009,10200032,,,,100,120,220
HND-000181,2010,10200032,0,7,7,59,79,138
HND-000181,2011,10200032,,,,78,100,178
HND-000182,2009,10200033,,,,3,9,12
HND-000182,2011,10200033,,,,5,6,11
HND-000183,2009,10200035,,,,111,92,203
HND-000183,2010,10200035,2,7,9,12,6,18
HND-000183,2011,10200035,,,,108,89,197
HND-000184,2009,10200042,,,,142,129,271
HND-000184,2010,10200042,3,8,11,18,12,30
HND-000184,2011,10200042,,,,171,143,314
HND-000185,2009,10200047,,,,28,24,52
HND-000185,2010,10200047,0,2,2,124,116,240
HND-000185,2011,10200047,,,,27,20,47
HND-000186,2009,10200048,,,,15,15,30
HND-000186,2011,10200048,,,,9,9,18
HND-000187,2009,10200049,,,,10,5,15
HND-000187,2010,10200049,0,1,1,26,16,42
HND-000187,2011,10200049,,,,13,7,20
HND-000188,2009,10200050,,,,7,3,10
HND-000188,2011,10200050,,,,5,5,10
HND-000189,2009,10200051,,,,18,9,27
HND-000189,2011,10200051,,,,10,8,18
HND-000190,2009,10200056,,,,23,16,39
HND-000190,2011,10200056,,,,10,16,26
HND-000191,2011,10200062,,,,5,6,11
HND-000192,,10200064,,,,,,
HND-000193,2009,10300001,,,,133,125,258
HND-000193,2010,10300001,2,18,20,87,159,246
HND-000193,2011,10300001,,,,120,127,247
HND-000194,2009,10300002,,,,13,13,26
HND-000194,2010,10300002,1,0,1,20,13,33
HND-000194,2011,10300002,,,,19,19,38
HND-000195,2009,10300003,,,,26,22,48
HND-000195,2010,10300003,0,1,1,71,72,143
HND-000195,2011,10300003,,,,22,26,48
HND-000196,2009,10300004,,,,24,12,36
HND-000196,2010,10300004,0,1,1,11,17,28
HND-000196,2011,10300004,,,,22,11,33
HND-000197,2009,10300005,,,,19,8,27
HND-000197,2010,10300005,0,1,1,9,12,21
HND-000197,2011,10300005,,,,15,6,21
HND-000198,2009,10300006,,,,27,25,52
HND-000198,2010,10300006,1,1,2,16,9,25
HND-000198,2011,10300006,,,,25,23,48
HND-000199,2009,10300007,,,,19,11,30
HND-000199,2010,10300007,1,0,1,150,148,298
HND-000199,2011,10300007,,,,17,15,32
HND-000200,2009,10300008,,,,52,40,92
HND-000200,2010,10300008,1,2,3,58,65,123
HND-000200,2011,10300008,,,,37,39,76
HND-000201,2009,10300009,,,,21,9,30
HND-000201,2010,10300009,2,0,2,31,47,78
HND-000201,2011,10300009,,,,17,9,26
HND-000202,2009,10300010,,,,37,38,75
HND-000202,2010,10300010,1,1,2,34,22,56
HND-000202,2011,10300010,,,,36,39,75
HND-000203,2009,10300011,,,,21,22,43
HND-000203,2010,10300011,2,2,4,11,14,25
HND-000203,2011,10300011,,,,24,24,48
HND-000204,2009,10300012,,,,28,41,69
HND-000204,2010,10300012,0,2,2,35,39,74
HND-000204,2011,10300012,,,,32,30,62
HND-000205,2009,10300013,,,,52,34,86
HND-000205,2010,10300013,2,4,6,7,10,17
HND-000205,2011,10300013,,,,47,36,83
HND-000206,2009,10300014,,,,17,25,42
HND-000206,2010,10300014,1,1,2,14,28,42
HND-000206,2011,10300014,,,,14,21,35
HND-000207,2009,10300015,,,,23,25,48
HND-000207,2010,10300015,0,2,2,129,123,252
HND-000207,2011,10300015,,,,28,25,53
HND-000208,2009,10300016,,,,11,11,22
HND-000208,2010,10300016,1,0,1,117,109,226
HND-000208,2011,10300016,,,,17,9,26
HND-000209,2009,10300017,,,,30,37,67
HND-000209,2010,10300017,0,2,2,157,129,286
HND-000209,2011,10300017,,,,31,33,64
HND-000210,2009,10300018,,,,148,137,285
HND-000210,2010,10300018,0,13,13,205,218,423
HND-000210,2011,10300018,,,,139,145,284
HND-000211,2009,10300019,,,,21,33,54
HND-000211,2010,10300019,0,2,2,14,14,28
HND-000211,2011,10300019,,,,31,25,56
HND-000212,2009,10300020,,,,85,80,165
HND-000212,2010,10300020,1,7,8,12,13,25
HND-000212,2011,10300020,,,,79,88,167
HND-000213,2009,10300021,,,,60,72,132
HND-000213,2010,10300021,2,4,6,10,3,13
HND-000213,2011,10300021,,,,56,75,131
HND-000214,2009,10300022,,,,13,7,20
HND-000214,2010,10300022,0,1,1,50,0,50
HND-000214,2011,10300022,,,,15,4,19
HND-000215,2009,10300023,,,,32,34,66
HND-000215,2010,10300023,1,1,2,26,27,53
HND-000215,2011,10300023,,,,27,26,53
HND-000216,2009,10300024,,,,51,69,120
HND-000216,2010,10300024,1,5,6,4,6,10
HND-000216,2011,10300024,,,,53,75,128
HND-000217,2009,10300025,,,,9,5,14
HND-000217,2010,10300025,0,2,2,7,16,23
HND-000217,2011,10300025,,,,8,7,15
HND-000218,2009,10300026,,,,127,154,281
HND-000218,2010,10300026,3,9,12,13,28,41
HND-000218,2011,10300026,,,,129,154,283
HND-000219,2009,10300027,,,,17,14,31
HND-000219,2010,10300027,0,1,1,142,197,339
HND-000219,2011,10300027,,,,10,7,17
HND-000220,2009,10300028,,,,26,21,47
HND-000220,2010,10300028,2,0,2,77,75,152
HND-000220,2011,10300028,,,,32,20,52
HND-000221,2009,10300029,,,,81,76,157
HND-000221,2010,10300029,4,8,12,56,96,152
HND-000221,2011,10300029,,,,79,65,144
HND-000222,2009,10300030,,,,8,9,17
HND-000222,2010,10300030,0,1,1,249,244,493
HND-000222,2011,10300030,,,,8,6,14
HND-000223,2009,10300031,,,,85,100,185
HND-000223,2010,10300031,4,10,14,11,20,31
HND-000223,2011,10300031,,,,81,80,161
HND-000224,2009,10300032,,,,166,186,352
HND-000224,2010,10300032,3,8,11,118,116,234
HND-000224,2011,10300032,,,,159,159,318
HND-000225,2009,10300033,,,,23,22,45
HND-000225,2010,10300033,2,2,4,9,10,19
HND-000225,2011,10300033,,,,23,17,40
HND-000226,2009,10300034,,,,49,64,113
HND-000226,2010,10300034,0,6,6,12,8,20
HND-000226,2011,10300034,,,,59,63,122
HND-000227,2009,10300035,,,,24,16,40
HND-000227,2010,10300035,1,1,2,16,13,29
HND-000227,2011,10300035,,,,24,18,42
HND-000228,2009,10300036,,,,30,29,59
HND-000228,2010,10300036,1,1,2,13,21,34
HND-000228,2011,10300036,,,,31,20,51
HND-000229,2009,10300037,,,,11,18,29
HND-000229,2010,10300037,0,1,1,14,7,21
HND-000229,2011,10300037,,,,5,10,15
HND-000230,2009,10300038,,,,33,32,65
HND-000230,2010,10300038,0,4,4,7,8,15
HND-000230,2011,10300038,,,,28,25,53
HND-000231,2009,10300039,,,,19,9,28
HND-000231,2010,10300039,1,0,1,16,19,35
HND-000231,2011,10300039,,,,19,13,32
HND-000232,2009,10300040,,,,6,5,11
HND-000232,2010,10300040,1,0,1,45,31,76
HND-000232,2011,10300040,,,,6,4,10
HND-000233,2009,10300041,,,,20,18,38
HND-000233,2011,10300041,,,,13,19,32
HND-000234,2009,10300042,,,,13,8,21
HND-000234,2011,10300042,,,,11,11,22
HND-000235,2009,10300043,,,,18,11,29
HND-000235,2011,10300043,,,,12,9,21
HND-000236,2009,10300044,,,,16,8,24
HND-000236,2011,10300044,,,,13,11,24
HND-000237,2009,10300045,,,,13,9,22
HND-000237,2011,10300045,,,,6,7,13
HND-000238,2009,10300046,,,,337,408,745
HND-000238,2011,10300046,,,,346,371,717
HND-000239,2009,10300047,,,,50,40,90
HND-000239,2010,10300047,0,4,4,89,92,181
HND-000239,2011,10300047,,,,46,47,93
HND-000240,2009,10300050,,,,20,16,36
HND-000240,2010,10300050,2,0,2,15,2,17
HND-000240,2011,10300050,,,,24,20,44
HND-000241,2009,10300051,,,,23,17,40
HND-000241,2010,10300051,1,1,2,9,9,18
HND-000241,2011,10300051,,,,17,15,32
HND-000242,2009,10300052,,,,18,15,33
HND-000242,2010,10300052,0,2,2,11,18,29
HND-000242,2011,10300052,,,,13,13,26
HND-000243,2009,10300053,,,,16,7,23
HND-000243,2010,10300053,0,1,1,8,6,14
HND-000243,2011,10300053,,,,16,10,26
